Tanggal,Deskripsi,Jumlah (Rp),Kategori,Sub-kategori,Metode Pembayaran,Catatan
2022-11-15,Pembayaran Belanja,271311.0,Pengeluaran,Belanja,Kartu Kredit,
2022-11-15,Pembayaran Makanan,21463.0,Pengeluaran,Makanan,Tunai,
2022-11-15,Pembayaran Belanja,271311.0,Pengeluaran,Belanja,Kartu Kredit,
2022-11-11,Pembayaran Hiburan,481520.0,Pengeluaran,Hiburan,Transfer Bank,
2022-11-11,Pembayaran Makanan,361621.0,Pengeluaran,Makanan,E-Wallet,
2022-11-11,Pembayaran Belanja,200359.0,Pengeluaran,Belanja,Transfer Bank,
2022-11-11,Pembayaran Hiburan,481520.0,Pengeluaran,Hiburan,Transfer Bank,
2022-11-11,Pembayaran Makanan,361621.0,Pengeluaran,Makanan,E-Wallet,
2022-11-11,Pembayaran Belanja,200359.0,Pengeluaran,Belanja,Transfer Bank,
2022-11-10,Bonus Kinerja,1609009.0,Pendapatan,Bonus,Transfer Bank,
2022-11-10,Bonus Kinerja,1609009.0,Pendapatan,Bonus,Transfer Bank,
2022-11-09,Pembayaran Hiburan,347098.0,Pengeluaran,Hiburan,Kartu Kredit,
2022-11-09,Pembayaran Transportasi,40944.0,Pengeluaran,Transportasi,E-Wallet,
2022-11-09,Pembayaran Hiburan,347098.0,Pengeluaran,Hiburan,Kartu Kredit,
2022-11-09,Pembayaran Transportasi,40944.0,Pengeluaran,Transportasi,E-Wallet,
2022-11-08,Pembayaran Belanja,294266.0,Pengeluaran,Belanja,Debit,
2022-11-08,Pembayaran Belanja,294266.0,Pengeluaran,Belanja,Debit,
2022-11-08,Pembayaran Kesehatan,390784.0,Pengeluaran,Kesehatan,Tunai,
2022-11-08,Pembayaran Kesehatan,390784.0,Pengeluaran,Kesehatan,Tunai,
2022-11-07,Pembayaran Hiburan,404049.0,Pengeluaran,Hiburan,Debit,
2022-11-07,Pembayaran Belanja,342429.0,Pengeluaran,Belanja,Debit,
2022-11-07,Pembayaran Hiburan,404049.0,Pengeluaran,Hiburan,Debit,
2022-11-07,Pembayaran Belanja,342429.0,Pengeluaran,Belanja,Debit,
2022-11-06,Pembayaran Transportasi,427850.0,Pengeluaran,Transportasi,Debit,
2022-11-06,Pembayaran Transportasi,38297.0,Pengeluaran,Transportasi,E-Wallet,
2022-11-06,Pembayaran Transportasi,427850.0,Pengeluaran,Transportasi,Debit,
2022-11-06,Pembayaran Transportasi,38297.0,Pengeluaran,Transportasi,E-Wallet,
2022-11-03,Pembayaran Lainnya,422057.0,Pengeluaran,Lainnya,Kartu Kredit,
2022-11-03,Pembayaran Transportasi,201970.0,Pengeluaran,Transportasi,Tunai,
2022-11-03,Pembayaran Transportasi,201970.0,Pengeluaran,Transportasi,Tunai,
2022-11-03,Pembayaran Lainnya,422057.0,Pengeluaran,Lainnya,Kartu Kredit,
2022-11-02,Pembayaran Kesehatan,388433.0,Pengeluaran,Kesehatan,Kartu Kredit,
2022-11-02,Pembayaran Kesehatan,438104.0,Pengeluaran,Kesehatan,Debit,
2022-11-02,Pembayaran Lainnya,133236.0,Pengeluaran,Lainnya,Tunai,
2022-11-02,Pembayaran Kesehatan,388433.0,Pengeluaran,Kesehatan,Kartu Kredit,
2022-11-02,Pembayaran Kesehatan,438104.0,Pengeluaran,Kesehatan,Debit,
2022-11-02,Pembayaran Lainnya,133236.0,Pengeluaran,Lainnya,Tunai,
2022-11-01,Pembayaran Kesehatan,62391.0,Pengeluaran,Kesehatan,E-Wallet,
2022-11-01,Pembayaran Transportasi,14891.0,Pengeluaran,Transportasi,Debit,
2022-11-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2022-11-01,Pembayaran Lainnya,394856.0,Pengeluaran,Lainnya,Transfer Bank,
2022-11-01,Pembayaran Kesehatan,62391.0,Pengeluaran,Kesehatan,E-Wallet,
2022-11-01,Pembayaran Transportasi,14891.0,Pengeluaran,Transportasi,Debit,
2022-11-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2022-11-01,Pembayaran Lainnya,394856.0,Pengeluaran,Lainnya,Transfer Bank,
2022-10-30,Pembayaran Belanja,470635.0,Pengeluaran,Belanja,Kartu Kredit,
2022-10-30,Pembayaran Belanja,470635.0,Pengeluaran,Belanja,Kartu Kredit,
2022-10-29,Pembayaran Hiburan,98377.0,Pengeluaran,Hiburan,Transfer Bank,
2022-10-29,Pembayaran Hiburan,98377.0,Pengeluaran,Hiburan,Transfer Bank,
2022-10-28,Pembayaran Belanja,291786.0,Pengeluaran,Belanja,Debit,
2022-10-28,Pembayaran Belanja,291786.0,Pengeluaran,Belanja,Debit,
2022-10-27,Pembayaran Lainnya,57747.0,Pengeluaran,Lainnya,Debit,
2022-10-27,Pembayaran Makanan,397246.0,Pengeluaran,Makanan,Transfer Bank,
2022-10-27,Pembayaran Belanja,478327.0,Pengeluaran,Belanja,Tunai,
2022-10-27,Pembayaran Lainnya,57747.0,Pengeluaran,Lainnya,Debit,
2022-10-27,Pembayaran Makanan,397246.0,Pengeluaran,Makanan,Transfer Bank,
2022-10-27,Pembayaran Belanja,478327.0,Pengeluaran,Belanja,Tunai,
2022-10-26,Pembayaran Transportasi,472740.0,Pengeluaran,Transportasi,Debit,
2022-10-26,Pembayaran Lainnya,217529.0,Pengeluaran,Lainnya,Debit,
2022-10-26,Pembayaran Kesehatan,402253.0,Pengeluaran,Kesehatan,Kartu Kredit,
2022-10-26,Pembayaran Transportasi,472740.0,Pengeluaran,Transportasi,Debit,
2022-10-26,Pembayaran Lainnya,217529.0,Pengeluaran,Lainnya,Debit,
2022-10-26,Pembayaran Kesehatan,402253.0,Pengeluaran,Kesehatan,Kartu Kredit,
2022-10-23,Pembayaran Kesehatan,34705.0,Pengeluaran,Kesehatan,Kartu Kredit,
2022-10-23,Pembayaran Kesehatan,34705.0,Pengeluaran,Kesehatan,Kartu Kredit,
2022-10-22,Pembayaran Belanja,141099.0,Pengeluaran,Belanja,Debit,
2022-10-22,Pembayaran Belanja,141099.0,Pengeluaran,Belanja,Debit,
2022-10-21,Pembayaran Transportasi,227326.0,Pengeluaran,Transportasi,Tunai,
2022-10-21,Pembayaran Transportasi,227326.0,Pengeluaran,Transportasi,Tunai,
2022-10-20,Pembayaran Transportasi,497268.0,Pengeluaran,Transportasi,Kartu Kredit,
2022-10-20,Pembayaran Belanja,176328.0,Pengeluaran,Belanja,Tunai,
2022-10-20,Pembayaran Transportasi,497268.0,Pengeluaran,Transportasi,Kartu Kredit,
2022-10-20,Pembayaran Belanja,176328.0,Pengeluaran,Belanja,Tunai,
2022-10-18,Pembayaran Transportasi,480774.0,Pengeluaran,Transportasi,Debit,
2022-10-18,Pembayaran Belanja,428621.0,Pengeluaran,Belanja,Transfer Bank,
2022-10-18,Pembayaran Lainnya,361740.0,Pengeluaran,Lainnya,Debit,
2022-10-18,Pembayaran Transportasi,480774.0,Pengeluaran,Transportasi,Debit,
2022-10-18,Pembayaran Belanja,428621.0,Pengeluaran,Belanja,Transfer Bank,
2022-10-18,Pembayaran Lainnya,361740.0,Pengeluaran,Lainnya,Debit,
2022-10-17,Pembayaran Lainnya,207181.0,Pengeluaran,Lainnya,E-Wallet,
2022-10-17,Pembayaran Lainnya,207181.0,Pengeluaran,Lainnya,E-Wallet,
2022-10-16,Pembayaran Lainnya,486819.0,Pengeluaran,Lainnya,Debit,
2022-10-16,Pembayaran Lainnya,486819.0,Pengeluaran,Lainnya,Debit,
2022-10-14,Bonus Kinerja,1899435.0,Pendapatan,Bonus,Transfer Bank,
2022-10-14,Bonus Kinerja,1899435.0,Pendapatan,Bonus,Transfer Bank,
2022-10-13,Pembayaran Makanan,374147.0,Pengeluaran,Makanan,E-Wallet,
2022-10-13,Pembayaran Hiburan,100309.0,Pengeluaran,Hiburan,Tunai,
2022-10-13,Pembayaran Makanan,374147.0,Pengeluaran,Makanan,E-Wallet,
2022-10-13,Pembayaran Hiburan,100309.0,Pengeluaran,Hiburan,Tunai,
2022-10-11,Pembayaran Kesehatan,205407.0,Pengeluaran,Kesehatan,Debit,
2022-10-11,Pembayaran Belanja,162561.0,Pengeluaran,Belanja,Debit,
2022-10-11,Pembayaran Belanja,396237.0,Pengeluaran,Belanja,Kartu Kredit,
2022-10-11,Pembayaran Kesehatan,205407.0,Pengeluaran,Kesehatan,Debit,
2022-10-11,Pembayaran Belanja,162561.0,Pengeluaran,Belanja,Debit,
2022-10-11,Pembayaran Belanja,396237.0,Pengeluaran,Belanja,Kartu Kredit,
2022-10-10,Pembayaran Belanja,300949.0,Pengeluaran,Belanja,E-Wallet,
2022-10-10,Pembayaran Belanja,300949.0,Pengeluaran,Belanja,E-Wallet,
2022-10-07,Pembayaran Makanan,254023.0,Pengeluaran,Makanan,Kartu Kredit,
2022-10-07,Pembayaran Makanan,277824.0,Pengeluaran,Makanan,Tunai,
2022-10-07,Pembayaran Makanan,254796.0,Pengeluaran,Makanan,E-Wallet,
2022-10-07,Pembayaran Makanan,254796.0,Pengeluaran,Makanan,E-Wallet,
2022-10-07,Pembayaran Makanan,277824.0,Pengeluaran,Makanan,Tunai,
2022-10-07,Pembayaran Makanan,254023.0,Pengeluaran,Makanan,Kartu Kredit,
2022-10-06,Pembayaran Hiburan,455753.0,Pengeluaran,Hiburan,Transfer Bank,
2022-10-06,Pembayaran Kesehatan,234352.0,Pengeluaran,Kesehatan,Kartu Kredit,
2022-10-06,Pembayaran Hiburan,455753.0,Pengeluaran,Hiburan,Transfer Bank,
2022-10-06,Pembayaran Kesehatan,234352.0,Pengeluaran,Kesehatan,Kartu Kredit,
2022-10-05,Pembayaran Lainnya,385583.0,Pengeluaran,Lainnya,E-Wallet,
2022-10-05,Pembayaran Lainnya,385583.0,Pengeluaran,Lainnya,E-Wallet,
2022-10-04,Pembayaran Hiburan,66441.0,Pengeluaran,Hiburan,Debit,
2022-10-04,Pembayaran Hiburan,362829.0,Pengeluaran,Hiburan,Kartu Kredit,
2022-10-04,Pembayaran Hiburan,362829.0,Pengeluaran,Hiburan,Kartu Kredit,
2022-10-04,Pembayaran Hiburan,66441.0,Pengeluaran,Hiburan,Debit,
2022-10-03,Pembayaran Belanja,103173.0,Pengeluaran,Belanja,Transfer Bank,
2022-10-03,Pembayaran Belanja,182880.0,Pengeluaran,Belanja,Tunai,
2022-10-03,Pembayaran Belanja,182880.0,Pengeluaran,Belanja,Tunai,
2022-10-03,Pembayaran Lainnya,325204.0,Pengeluaran,Lainnya,Debit,
2022-10-03,Pembayaran Lainnya,325204.0,Pengeluaran,Lainnya,Debit,
2022-10-03,Pembayaran Belanja,103173.0,Pengeluaran,Belanja,Transfer Bank,
2022-10-02,Pembayaran Belanja,149204.0,Pengeluaran,Belanja,E-Wallet,
2022-10-02,Pembayaran Kesehatan,469787.0,Pengeluaran,Kesehatan,Tunai,
2022-10-02,Pembayaran Belanja,149204.0,Pengeluaran,Belanja,E-Wallet,
2022-10-02,Pembayaran Kesehatan,469787.0,Pengeluaran,Kesehatan,Tunai,
2022-10-01,Pembayaran Belanja,312043.0,Pengeluaran,Belanja,Tunai,
2022-10-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2022-10-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2022-10-01,Pembayaran Belanja,312043.0,Pengeluaran,Belanja,Tunai,
2022-09-30,Pembayaran Belanja,441659.0,Pengeluaran,Belanja,Tunai,
2022-09-30,Pembayaran Belanja,441659.0,Pengeluaran,Belanja,Tunai,
2022-09-29,Pembayaran Kesehatan,290155.0,Pengeluaran,Kesehatan,Kartu Kredit,
2022-09-29,Pembayaran Kesehatan,290155.0,Pengeluaran,Kesehatan,Kartu Kredit,
2022-09-28,Pembayaran Lainnya,92683.0,Pengeluaran,Lainnya,Transfer Bank,
2022-09-28,Pembayaran Lainnya,92683.0,Pengeluaran,Lainnya,Transfer Bank,
2022-09-26,Pembayaran Hiburan,271118.0,Pengeluaran,Hiburan,Debit,
2022-09-26,Pembayaran Makanan,370158.0,Pengeluaran,Makanan,Kartu Kredit,
2022-09-26,Pembayaran Lainnya,225565.0,Pengeluaran,Lainnya,Debit,
2022-09-26,Pembayaran Lainnya,225565.0,Pengeluaran,Lainnya,Debit,
2022-09-26,Pembayaran Makanan,370158.0,Pengeluaran,Makanan,Kartu Kredit,
2022-09-26,Pembayaran Hiburan,271118.0,Pengeluaran,Hiburan,Debit,
2022-09-25,Pembayaran Belanja,139097.0,Pengeluaran,Belanja,Kartu Kredit,
2022-09-25,Pembayaran Transportasi,183443.0,Pengeluaran,Transportasi,E-Wallet,
2022-09-25,Pembayaran Transportasi,183443.0,Pengeluaran,Transportasi,E-Wallet,
2022-09-25,Pembayaran Belanja,139097.0,Pengeluaran,Belanja,Kartu Kredit,
2022-09-22,Pembayaran Belanja,383174.0,Pengeluaran,Belanja,Kartu Kredit,
2022-09-22,Pembayaran Kesehatan,152736.0,Pengeluaran,Kesehatan,E-Wallet,
2022-09-22,Pembayaran Kesehatan,152736.0,Pengeluaran,Kesehatan,E-Wallet,
2022-09-22,Pembayaran Belanja,383174.0,Pengeluaran,Belanja,Kartu Kredit,
2022-09-21,Pembayaran Makanan,201752.0,Pengeluaran,Makanan,Debit,
2022-09-21,Pembayaran Makanan,21322.0,Pengeluaran,Makanan,E-Wallet,
2022-09-21,Pembayaran Makanan,21322.0,Pengeluaran,Makanan,E-Wallet,
2022-09-21,Pembayaran Makanan,201752.0,Pengeluaran,Makanan,Debit,
2022-09-20,Pembayaran Lainnya,137304.0,Pengeluaran,Lainnya,Tunai,
2022-09-20,Pembayaran Belanja,338382.0,Pengeluaran,Belanja,Debit,
2022-09-20,Pembayaran Lainnya,13797.0,Pengeluaran,Lainnya,Tunai,
2022-09-20,Pembayaran Lainnya,137304.0,Pengeluaran,Lainnya,Tunai,
2022-09-20,Pembayaran Belanja,338382.0,Pengeluaran,Belanja,Debit,
2022-09-20,Pembayaran Lainnya,13797.0,Pengeluaran,Lainnya,Tunai,
2022-09-19,Pembayaran Belanja,375052.0,Pengeluaran,Belanja,Kartu Kredit,
2022-09-19,Pembayaran Belanja,375052.0,Pengeluaran,Belanja,Kartu Kredit,
2022-09-19,Pembayaran Hiburan,355649.0,Pengeluaran,Hiburan,E-Wallet,
2022-09-19,Pembayaran Belanja,303737.0,Pengeluaran,Belanja,E-Wallet,
2022-09-19,Pembayaran Hiburan,355649.0,Pengeluaran,Hiburan,E-Wallet,
2022-09-19,Pembayaran Belanja,303737.0,Pengeluaran,Belanja,E-Wallet,
2022-09-18,Pembayaran Belanja,494935.0,Pengeluaran,Belanja,E-Wallet,
2022-09-18,Pembayaran Makanan,367830.0,Pengeluaran,Makanan,Tunai,
2022-09-18,Pembayaran Makanan,367830.0,Pengeluaran,Makanan,Tunai,
2022-09-18,Pembayaran Belanja,494935.0,Pengeluaran,Belanja,E-Wallet,
2022-09-17,Pembayaran Lainnya,118301.0,Pengeluaran,Lainnya,Debit,
2022-09-17,Pembayaran Lainnya,110848.0,Pengeluaran,Lainnya,Tunai,
2022-09-17,Pembayaran Hiburan,265576.0,Pengeluaran,Hiburan,Debit,
2022-09-17,Pembayaran Lainnya,118301.0,Pengeluaran,Lainnya,Debit,
2022-09-17,Pembayaran Lainnya,110848.0,Pengeluaran,Lainnya,Tunai,
2022-09-17,Pembayaran Hiburan,265576.0,Pengeluaran,Hiburan,Debit,
2022-09-16,Pembayaran Lainnya,464371.0,Pengeluaran,Lainnya,E-Wallet,
2022-09-16,Pembayaran Lainnya,464371.0,Pengeluaran,Lainnya,E-Wallet,
2022-09-15,Pembayaran Transportasi,128188.0,Pengeluaran,Transportasi,Kartu Kredit,
2022-09-15,Pembayaran Transportasi,128188.0,Pengeluaran,Transportasi,Kartu Kredit,
2022-09-14,Pembayaran Makanan,255644.0,Pengeluaran,Makanan,Kartu Kredit,
2022-09-14,Pembayaran Transportasi,398745.0,Pengeluaran,Transportasi,E-Wallet,
2022-09-14,Pembayaran Kesehatan,479071.0,Pengeluaran,Kesehatan,Transfer Bank,
2022-09-14,Pembayaran Makanan,255644.0,Pengeluaran,Makanan,Kartu Kredit,
2022-09-14,Pembayaran Kesehatan,479071.0,Pengeluaran,Kesehatan,Transfer Bank,
2022-09-14,Pembayaran Transportasi,398745.0,Pengeluaran,Transportasi,E-Wallet,
2022-09-13,Pembayaran Kesehatan,334761.0,Pengeluaran,Kesehatan,Transfer Bank,
2022-09-13,Pembayaran Kesehatan,334761.0,Pengeluaran,Kesehatan,Transfer Bank,
2022-09-12,Pembayaran Belanja,160072.0,Pengeluaran,Belanja,Debit,
2022-09-12,Pembayaran Kesehatan,474294.0,Pengeluaran,Kesehatan,E-Wallet,
2022-09-12,Pembayaran Lainnya,99290.0,Pengeluaran,Lainnya,Kartu Kredit,
2022-09-12,Pembayaran Belanja,160072.0,Pengeluaran,Belanja,Debit,
2022-09-12,Pembayaran Lainnya,99290.0,Pengeluaran,Lainnya,Kartu Kredit,
2022-09-12,Pembayaran Kesehatan,474294.0,Pengeluaran,Kesehatan,E-Wallet,
2022-09-11,Pembayaran Kesehatan,61185.0,Pengeluaran,Kesehatan,Transfer Bank,
2022-09-11,Pembayaran Kesehatan,61185.0,Pengeluaran,Kesehatan,Transfer Bank,
2022-09-10,Pembayaran Lainnya,212438.0,Pengeluaran,Lainnya,Transfer Bank,
2022-09-10,Pembayaran Lainnya,212438.0,Pengeluaran,Lainnya,Transfer Bank,
2022-09-09,Pembayaran Belanja,446859.0,Pengeluaran,Belanja,Debit,
2022-09-09,Pembayaran Belanja,446859.0,Pengeluaran,Belanja,Debit,
2022-09-08,Pembayaran Hiburan,452137.0,Pengeluaran,Hiburan,Tunai,
2022-09-08,Pembayaran Kesehatan,184287.0,Pengeluaran,Kesehatan,Tunai,
2022-09-08,Pembayaran Kesehatan,184287.0,Pengeluaran,Kesehatan,Tunai,
2022-09-08,Pembayaran Hiburan,452137.0,Pengeluaran,Hiburan,Tunai,
2022-09-07,Pembayaran Belanja,165932.0,Pengeluaran,Belanja,Tunai,
2022-09-07,Pembayaran Transportasi,227170.0,Pengeluaran,Transportasi,Kartu Kredit,
2022-09-07,Pembayaran Kesehatan,174498.0,Pengeluaran,Kesehatan,E-Wallet,
2022-09-07,Pembayaran Transportasi,227170.0,Pengeluaran,Transportasi,Kartu Kredit,
2022-09-07,Pembayaran Belanja,165932.0,Pengeluaran,Belanja,Tunai,
2022-09-07,Pembayaran Kesehatan,174498.0,Pengeluaran,Kesehatan,E-Wallet,
2022-09-05,Pembayaran Hiburan,276669.0,Pengeluaran,Hiburan,E-Wallet,
2022-09-05,Pembayaran Lainnya,466263.0,Pengeluaran,Lainnya,Tunai,
2022-09-05,Pembayaran Lainnya,155034.0,Pengeluaran,Lainnya,Kartu Kredit,
2022-09-05,Pembayaran Lainnya,466263.0,Pengeluaran,Lainnya,Tunai,
2022-09-05,Pembayaran Lainnya,155034.0,Pengeluaran,Lainnya,Kartu Kredit,
2022-09-05,Pembayaran Hiburan,276669.0,Pengeluaran,Hiburan,E-Wallet,
2022-09-04,Pembayaran Belanja,298355.0,Pengeluaran,Belanja,E-Wallet,
2022-09-04,Pembayaran Transportasi,201175.0,Pengeluaran,Transportasi,Debit,
2022-09-04,Pembayaran Hiburan,299645.0,Pengeluaran,Hiburan,Kartu Kredit,
2022-09-04,Pembayaran Hiburan,299645.0,Pengeluaran,Hiburan,Kartu Kredit,
2022-09-04,Pembayaran Transportasi,201175.0,Pengeluaran,Transportasi,Debit,
2022-09-04,Pembayaran Belanja,298355.0,Pengeluaran,Belanja,E-Wallet,
2022-09-03,Pembayaran Belanja,459345.0,Pengeluaran,Belanja,Transfer Bank,
2022-09-03,Pembayaran Kesehatan,204914.0,Pengeluaran,Kesehatan,Kartu Kredit,
2022-09-03,Pembayaran Belanja,459345.0,Pengeluaran,Belanja,Transfer Bank,
2022-09-03,Pembayaran Kesehatan,204914.0,Pengeluaran,Kesehatan,Kartu Kredit,
2022-09-02,Pembayaran Makanan,275869.0,Pengeluaran,Makanan,Transfer Bank,
2022-09-02,Pembayaran Hiburan,300011.0,Pengeluaran,Hiburan,E-Wallet,
2022-09-02,Pembayaran Makanan,275869.0,Pengeluaran,Makanan,Transfer Bank,
2022-09-02,Pembayaran Hiburan,300011.0,Pengeluaran,Hiburan,E-Wallet,
2022-09-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2022-09-01,Gaji Bulanan,7000000.0,Pendapatan,Gaji,Transfer Bank,
2022-08-30,Pembayaran Belanja,159063.0,Pengeluaran,Belanja,Transfer Bank,
2022-08-30,Pembayaran Belanja,294640.0,Pengeluaran,Belanja,Kartu Kredit,
2022-08-30,Pembayaran Belanja,159063.0,Pengeluaran,Belanja,Transfer Bank,
2022-08-30,Pembayaran Belanja,294640.0,Pengeluaran,Belanja,Kartu Kredit,
2022-08-29,Pembayaran Transportasi,339044.0,Pengeluaran,Transportasi,E-Wallet,
2022-08-29,Pembayaran Kesehatan,421922.0,Pengeluaran,Kesehatan,Transfer Bank,
2022-08-29,Pembayaran Transportasi,339044.0,Pengeluaran,Transportasi,E-Wallet,
2022-08-29,Pembayaran Kesehatan,421922.0,Pengeluaran,Kesehatan,Transfer Bank,
2022-08-28,Pembayaran Lainnya,312815.0,Pengeluaran,Lainnya,Transfer Bank,
2022-08-28,Pembayaran Lainnya,312815.0,Pengeluaran,Lainnya,Transfer Bank,
2022-08-27,Pembayaran Makanan,471824.0,Pengeluaran,Makanan,Tunai,
2022-08-27,Pembayaran Makanan,332099.0,Pengeluaran,Makanan,Kartu Kredit,
2022-08-27,Pembayaran Makanan,471824.0,Pengeluaran,Makanan,Tunai,
2022-08-27,Pembayaran Makanan,332099.0,Pengeluaran,Makanan,Kartu Kredit,
2022-08-26,Pembayaran Hiburan,411812.0,Pengeluaran,Hiburan,Kartu Kredit,
2022-08-26,Pembayaran Hiburan,411812.0,Pengeluaran,Hiburan,Kartu Kredit,
2022-08-25,Pembayaran Makanan,129053.0,Pengeluaran,Makanan,Tunai,
2022-08-25,Pembayaran Lainnya,45857.0,Pengeluaran,Lainnya,Tunai,
2022-08-25,Pembayaran Hiburan,297185.0,Pengeluaran,Hiburan,Kartu Kredit,
2022-08-25,Pembayaran Makanan,129053.0,Pengeluaran,Makanan,Tunai,
2022-08-25,Pembayaran Lainnya,45857.0,Pengeluaran,Lainnya,Tunai,
2022-08-25,Pembayaran Hiburan,297185.0,Pengeluaran,Hiburan,Kartu Kredit,
2022-08-22,Pembayaran Makanan,184341.0,Pengeluaran,Makanan,Transfer Bank,
2022-08-22,Pembayaran Makanan,184341.0,Pengeluaran,Makanan,Transfer Bank,
2022-08-21,Pembayaran Kesehatan,299199.0,Pengeluaran,Kesehatan,E-Wallet,
2022-08-21,Pembayaran Kesehatan,459120.0,Pengeluaran,Kesehatan,Transfer Bank,
2022-08-21,Pembayaran Kesehatan,299199.0,Pengeluaran,Kesehatan,E-Wallet,
2022-08-21,Pembayaran Kesehatan,459120.0,Pengeluaran,Kesehatan,Transfer Bank,
2022-08-20,Pembayaran Hiburan,114127.0,Pengeluaran,Hiburan,Debit,
2022-08-20,Pembayaran Hiburan,114127.0,Pengeluaran,Hiburan,Debit,
2022-08-19,Pembayaran Makanan,469801.0,Pengeluaran,Makanan,Transfer Bank,
2022-08-19,Pembayaran Kesehatan,296939.0,Pengeluaran,Kesehatan,Tunai,
2022-08-19,Pembayaran Makanan,469801.0,Pengeluaran,Makanan,Transfer Bank,
2022-08-19,Pembayaran Kesehatan,296939.0,Pengeluaran,Kesehatan,Tunai,
2022-08-18,Pembayaran Transportasi,74319.0,Pengeluaran,Transportasi,E-Wallet,
2022-08-18,Pembayaran Makanan,497796.0,Pengeluaran,Makanan,Debit,
2022-08-18,Pembayaran Transportasi,50645.0,Pengeluaran,Transportasi,Debit,
2022-08-18,Pembayaran Transportasi,50645.0,Pengeluaran,Transportasi,Debit,
2022-08-18,Pembayaran Transportasi,74319.0,Pengeluaran,Transportasi,E-Wallet,
2022-08-18,Pembayaran Makanan,497796.0,Pengeluaran,Makanan,Debit,
2022-08-17,Pembayaran Lainnya,143827.0,Pengeluaran,Lainnya,Kartu Kredit,
2022-08-17,Pembayaran Lainnya,143827.0,Pengeluaran,Lainnya,Kartu Kredit,
2022-08-17,Pembayaran Kesehatan,27778.0,Pengeluaran,Kesehatan,E-Wallet,
2022-08-17,Pembayaran Kesehatan,27778.0,Pengeluaran,Kesehatan,E-Wallet,
2022-08-16,Pembayaran Lainnya,190335.0,Pengeluaran,Lainnya,Kartu Kredit,
2022-08-16,Pembayaran Kesehatan,313886.0,Pengeluaran,Kesehatan,Transfer Bank,
2022-08-16,Pembayaran Hiburan,155013.0,Pengeluaran,Hiburan,Transfer Bank,
2022-08-16,Pembayaran Kesehatan,313886.0,Pengeluaran,Kesehatan,Transfer Bank,
2022-08-16,Pembayaran Lainnya,190335.0,Pengeluaran,Lainnya,Kartu Kredit,
2022-08-16,Pembayaran Hiburan,155013.0,Pengeluaran,Hiburan,Transfer Bank,
2022-08-14,Pembayaran Belanja,491638.0,Pengeluaran,Belanja,Transfer Bank,
2022-08-14,Pembayaran Belanja,491638.0,Pengeluaran,Belanja,Transfer Bank,
2022-08-13,Pembayaran Makanan,466229.0,Pengeluaran,Makanan,E-Wallet,
2022-08-13,Pembayaran Hiburan,60642.0,Pengeluaran,Hiburan,E-Wallet,
2022-08-13,Pembayaran Kesehatan,20737.0,Pengeluaran,Kesehatan,Tunai,
2022-08-13,Pembayaran Makanan,466229.0,Pengeluaran,Makanan,E-Wallet,
2022-08-13,Pembayaran Hiburan,60642.0,Pengeluaran,Hiburan,E-Wallet,
2022-08-13,Pembayaran Kesehatan,20737.0,Pengeluaran,Kesehatan,Tunai,
2022-08-11,Pembayaran Lainnya,499801.0,Pengeluaran,Lainnya,Transfer Bank,
2022-08-11,Pembayaran Makanan,347527.0,Pengeluaran,Makanan,Transfer Bank,
2022-08-11,Pembayaran Lainnya,499801.0,Pengeluaran,Lainnya,Transfer Bank,
2022-08-11,Pembayaran Makanan,347527.0,Pengeluaran,Makanan,Transfer Bank,
2022-08-08,Pembayaran Belanja,207912.0,Pengeluaran,Belanja,Tunai,
2022-08-08,Pembayaran Belanja,207912.0,Pengeluaran,Belanja,Tunai,
2022-08-06,Pembayaran Hiburan,153654.0,Pengeluaran,Hiburan,Debit,
2022-08-06,Pembayaran Hiburan,153654.0,Pengeluaran,Hiburan,Debit,
2022-08-05,Pembayaran Kesehatan,23021.0,Pengeluaran,Kesehatan,Debit,
2022-08-05,Pembayaran Transportasi,284735.0,Pengeluaran,Transportasi,Tunai,
2022-08-05,Pembayaran Transportasi,284735.0,Pengeluaran,Transportasi,Tunai,
2022-08-05,Pembayaran Kesehatan,23021.0,Pengeluaran,Kesehatan,Debit,
2022-08-03,Pembayaran Belanja,496559.0,Pengeluaran,Belanja,Debit,
2022-08-03,Pembayaran Belanja,496559.0,Pengeluaran,Belanja,Debit,
2022-08-02,Pembayaran Belanja,157853.0,Pengeluaran,Belanja,Debit,
2022-08-02,Pembayaran Lainnya,17659.0,Pengeluaran,Lainnya,E-Wallet,
2022-08-02,Pembayaran Kesehatan,453216.0,Pengeluaran,Kesehatan,E-Wallet,
2022-08-02,Pembayaran Kesehatan,453216.0,Pengeluaran,Kesehatan,E-Wallet,
2022-08-02,Pembayaran Belanja,157853.0,Pengeluaran,Belanja,Debit,
2022-08-02,Pembayaran Lainnya,17659.0,Pengeluaran,Lainnya,E-Wallet,
2022-08-01,Pembayaran Hiburan,457094.0,Pengeluaran,Hiburan,Kartu Kredit,
2022-08-01,Pembayaran Hiburan,219662.0,Pengeluaran,Hiburan,E-Wallet,
